
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
524288                 89.51
1048576               209.34

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.65
2                       0.72
4                       0.72
8                       0.72
16                      0.79
32                      0.66
64                      0.68
128                     0.72
256                     0.76
512                     1.22
1024                    1.18
2048                    1.38
4096                    1.56
8192                    2.23
16384                   3.72
32768                   6.52
65536                  12.06
131072                 22.64
262144                 44.62
524288                 88.78
1048576               207.90

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.64
2                       0.65
4                       0.61
8                       0.63
16                      0.62
32                      0.65
64                      0.63
128                     0.84
256                     0.79
512                     1.03
1024                    1.16
2048                    1.35
4096                    1.49
8192                    2.17
16384                   3.72
32768                   6.42
65536                  12.02
131072                 23.69
262144                 51.19
524288                101.85
1048576               225.28

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.73
2                       0.76
4                       0.74
8                       0.80
16                      0.81
32                      0.70
64                      0.68
128                     0.73
256                     0.81
512                     1.04
1024                    1.19
2048                    1.32
4096                    1.49
8192                    2.29
16384                   3.78
32768                   6.80
65536                  11.71
131072                 22.07
262144                 44.79
524288                 89.47
1048576               208.88

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.62
2                       0.80
4                       0.68
8                       0.74
16                      0.67
32                      0.71
64                      0.65
128                     0.86
256                     0.71
512                     1.16
1024                    1.23
2048                    1.38
4096                    1.48
8192                    2.17
16384                   3.74
32768                   6.53
65536                  11.89
131072                 22.59
262144                 44.15
524288                 89.03
1048576               206.16

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.71
2                       0.76
4                       0.71
8                       0.67
16                      0.73
32                      0.66
64                      0.65
128                     0.69
256                     0.80
512                     1.15
1024                    1.17
2048                    1.35
4096                    1.54
8192                    2.20
16384                   4.00
32768                   7.17
65536                  12.96
131072                 25.73
262144                 50.75
524288                100.60
1048576               216.94

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.62
2                       0.74
4                       0.71
8                       0.68
16                      0.67
32                      0.62
64                      0.61
128                     0.69
256                     0.90
512                     1.02
1024                    1.22
2048                    1.41
4096                    1.51
8192                    2.12
16384                   3.60
32768                   6.39
65536                  11.86
131072                 22.77
262144                 44.42
524288                 87.70
1048576               203.61

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.97
2                       0.99
4                       1.02
8                       1.01
16                      1.00
32                      0.97
64                      0.98
128                     0.80
256                     0.87
512                     1.16
1024                    1.21
2048                    1.42
4096                    1.55
8192                    2.23
16384                   3.90
32768                   6.68
65536                  11.90
131072                 22.87
262144                 44.30
524288                 89.67
1048576               204.55

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.75
2                       0.70
4                       0.76
8                       0.70
16                      0.71
32                      0.67
64                      0.68
128                     0.70
256                     0.71
512                     1.19
1024                    1.19
2048                    1.37
4096                    1.49
8192                    2.15
16384                   3.69
32768                   6.70
65536                  12.14
131072                 22.96
262144                 44.69
524288                 89.80
1048576               207.77

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.71
2                       0.75
4                       0.78
8                       0.81
16                      0.82
32                      0.72
64                      0.67
128                     0.71
256                     0.82
512                     1.23
1024                    1.22
2048                    1.39
4096                    1.53
8192                    2.18
16384                   3.48
32768                   6.13
65536                  11.88
131072                 23.31
262144                 45.15
524288                 90.37
1048576               203.83

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.65
2                       0.69
4                       0.67
8                       0.68
16                      0.67
32                      0.64
64                      0.62
128                     0.67
256                     0.76
512                     1.13
1024                    1.18
2048                    1.34
4096                    1.49
8192                    2.22
16384                   3.94
32768                   6.99
65536                  13.07
131072                 25.66
262144                 50.39
524288                101.28
1048576               225.62

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.63
2                       0.73
4                       0.68
8                       0.66
16                      0.67
32                      0.68
64                      0.62
128                     0.93
256                     0.82
512                     1.17
1024                    1.20
2048                    1.40
4096                    1.51
8192                    2.25
16384                   3.93
32768                   6.99
65536                  12.99
131072                 25.79
262144                 49.84
524288                101.48
1048576               221.37

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.63
2                       0.66
4                       0.68
8                       0.65
16                      0.66
32                      0.66
64                      0.68
128                     0.72
256                     0.91
512                     1.03
1024                    1.17
2048                    1.34
4096                    1.49
8192                    2.16
16384                   3.73
32768                   6.74
65536                  12.09
131072                 23.18
262144                 44.82
524288                 89.62
1048576               208.15

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.60
2                       0.75
4                       0.67
8                       0.68
16                      0.65
32                      0.61
64                      0.60
128                     0.67
256                     0.76
512                     1.10
1024                    1.15
2048                    1.39
4096                    1.53
8192                    2.20
16384                   3.83
32768                   6.45
65536                  12.04
131072                 22.99
262144                 44.93
524288                 89.73
1048576               207.37
